ann_id,image_id,file_name,orientation,face_visible,num_keypoints,area,bbox_h,gt_shoulder_sign,detector,n_person_det,top1_score,top1_iou,best_iou,best_rank,top1_mask_iou,top1_mask_precision,top1_mask_recall,det_latency_ms,pose_oks_raw,pose_oks_corrected,pose_pck02_corrected,pose_n_scored,pose_chirality_swapped,pose_chirality_margin,pose_n_chir,pose_pred_shoulder_sign,pose_conf_mean
482173,312489,000000312489.jpg,REAR,0,14,6851.6,196.1,1,gt_box,,,1.0,1.0,0,,,,,0.9580405414114237,0.9580405414114237,1.0,12,0,-0.35755929049611296,10,1,0.7900361103170058
482173,312489,000000312489.jpg,REAR,0,14,6851.6,196.1,1,rtmdet_ins_s,3,0.8927,0.9121,0.9121,0,0.8736,0.9132,0.9526,1713.7,0.9611018940600983,0.9611018940600983,1.0,12,0,-0.35614715649444834,10,1,0.7902989352450651
482173,312489,000000312489.jpg,REAR,0,14,6851.6,196.1,1,rtmdet_ins_tiny,7,0.8772,0.9803,0.9803,0,0.8686,0.9044,0.9564,1185.0,0.9615565087981932,0.9615565087981932,1.0,12,0,-0.35816437238113086,10,1,0.7881833595388076
482173,312489,000000312489.jpg,REAR,0,14,6851.6,196.1,1,rtmdet_nano_person,4,0.8852,0.9764,0.9764,0,,,,162.0,0.9588748780265445,0.9588748780265445,1.0,12,0,-0.3578139106848349,10,1,0.783975205000709
482458,187585,000000187585.jpg,OBLIQUE,2,15,77975.0,342.9,1,gt_box,,,1.0,1.0,0,,,,,0.8338513224628972,0.8338513224628972,0.8666666666666667,15,0,-0.15358426654352142,12,1,0.7068353242733899
482458,187585,000000187585.jpg,OBLIQUE,2,15,77975.0,342.9,1,rtmdet_ins_s,7,0.8446,0.8760,0.8760,0,0.8102,0.9691,0.8317,1836.2,0.8706323306939356,0.8706323306939356,0.9333333333333333,15,0,-0.21185252685232114,12,1,0.6584452811409446
482458,187585,000000187585.jpg,OBLIQUE,2,15,77975.0,342.9,1,rtmdet_ins_tiny,18,0.7249,0.9239,0.9239,0,0.8739,0.9741,0.8948,1210.6,0.8081835541884643,0.8081835541884643,0.8666666666666667,15,0,-0.15025249691518916,12,1,0.6831613989437327
482458,187585,000000187585.jpg,OBLIQUE,2,15,77975.0,342.9,1,rtmdet_nano_person,20,0.6854,0.7717,0.7717,0,,,,362.2,0.907557598199364,0.907557598199364,1.0,15,0,-0.26369740977271455,12,1,0.6941800888846902
482539,474095,000000474095.jpg,FRONT,3,16,65901.7,469.7,-1,gt_box,,,1.0,1.0,0,,,,,0.9443572743431778,0.9443572743431778,1.0,16,0,-0.4557049010673921,12,-1,0.8040396430913139
482539,474095,000000474095.jpg,FRONT,3,16,65901.7,469.7,-1,rtmdet_ins_s,1,0.9161,0.9190,0.9190,0,0.9119,0.9635,0.9445,1973.1,0.9506045917670685,0.9506045917670685,1.0,16,0,-0.4611940023572416,12,-1,0.798276869689717
482539,474095,000000474095.jpg,FRONT,3,16,65901.7,469.7,-1,rtmdet_ins_tiny,2,0.8690,0.8990,0.8990,0,0.8956,0.9624,0.9280,1672.3,0.9420610404151336,0.9420610404151336,1.0,16,0,-0.46005588862004937,12,-1,0.7873110736117643
482539,474095,000000474095.jpg,FRONT,3,16,65901.7,469.7,-1,rtmdet_nano_person,19,0.8287,0.9384,0.9384,0,,,,227.2,0.9554547243019903,0.9554547243019903,1.0,16,0,-0.4597826578603655,12,-1,0.7892195372020497
483255,80340,000000080340.jpg,FRONT,3,16,19055.9,253.3,-1,gt_box,,,1.0,1.0,0,,,,,0.9583623380320657,0.9583623380320657,1.0,14,0,-0.41887814159114767,10,-1,0.7910261084051693
483255,80340,000000080340.jpg,FRONT,3,16,19055.9,253.3,-1,rtmdet_ins_s,15,0.8787,0.8515,0.8515,0,0.8531,0.8778,0.9680,1241.5,0.9478672464337378,0.9478672464337378,1.0,14,0,-0.41617208176042203,10,-1,0.8663308655514437
483255,80340,000000080340.jpg,FRONT,3,16,19055.9,253.3,-1,rtmdet_ins_tiny,14,0.8517,0.8355,0.8355,0,0.8540,0.8770,0.9701,831.8,0.942636930601565,0.942636930601565,1.0,14,0,-0.41346738367589475,10,-1,0.8626610286095563
483255,80340,000000080340.jpg,FRONT,3,16,19055.9,253.3,-1,rtmdet_nano_person,22,0.9101,0.8552,0.8552,0,,,,448.8,0.9437143243170926,0.9437143243170926,1.0,14,0,-0.41421602644221084,10,-1,0.8636733013040879
483466,263679,000000263679.jpg,PROFILE,1,12,4131.7,144.3,1,gt_box,,,1.0,1.0,0,,,,,0.9585254786278857,0.9585254786278857,1.0,12,0,-0.18011983108264948,8,1,0.7624260642949272
483466,263679,000000263679.jpg,PROFILE,1,12,4131.7,144.3,1,rtmdet_ins_s,44,0.8999,0.9236,0.9236,0,0.8867,0.9194,0.9614,1544.0,0.9587311720997072,0.9587311720997072,1.0,12,0,-0.17846927314525135,8,1,0.7702580655322355
483466,263679,000000263679.jpg,PROFILE,1,12,4131.7,144.3,1,rtmdet_ins_tiny,25,0.8581,0.9273,0.9273,0,0.8818,0.9157,0.9597,2191.1,0.9596299357767532,0.9596299357767532,1.0,12,0,-0.18068206292731653,8,1,0.7735702395439148
483466,263679,000000263679.jpg,PROFILE,1,12,4131.7,144.3,1,rtmdet_nano_person,37,0.9129,0.9459,0.9459,0,,,,154.5,0.9599271970679087,0.9599271970679087,1.0,12,0,-0.17942089247190854,8,1,0.7669224668951595
483505,494759,000000494759.jpg,REAR,0,11,3459.1,131.5,1,gt_box,,,1.0,1.0,0,,,,,0.9639544759919726,0.9639544759919726,1.0,11,0,-0.27407520818360176,8,1,0.7601513757425196
483505,494759,000000494759.jpg,REAR,0,11,3459.1,131.5,1,rtmdet_ins_s,6,0.9184,0.9394,0.9394,0,0.9126,0.9235,0.9873,1441.4,0.9631037499941842,0.9631037499941842,1.0,11,0,-0.27489838936073735,8,1,0.770431259099175
483505,494759,000000494759.jpg,REAR,0,11,3459.1,131.5,1,rtmdet_ins_tiny,16,0.8985,0.0000,0.9423,1,0.0000,0.0000,0.0000,1279.9,1.4301791837150654e-05,1.4301791837150654e-05,0.0,11,0,-0.00015874340587984648,8,1,0.8066615286995383
483505,494759,000000494759.jpg,REAR,0,11,3459.1,131.5,1,rtmdet_nano_person,25,0.8712,0.0000,0.9742,1,,,,124.4,1.4025555872712044e-05,1.4025555872712044e-05,0.0,11,0,-0.0003193104355357912,8,1,0.798704206943512
483564,468577,000000468577.jpg,FRONT,3,16,22462.5,186.1,1,gt_box,,,1.0,1.0,0,,,,,0.9226477150407782,0.9226477150407782,1.0,15,0,-0.208693469359287,10,1,0.6515320083674263
483564,468577,000000468577.jpg,FRONT,3,16,22462.5,186.1,1,rtmdet_ins_s,7,0.8702,0.9219,0.9219,0,0.8035,0.8606,0.9238,1374.6,0.8404722595010601,0.8404722595010601,1.0,15,0,-0.2202421751415854,10,1,0.641416402424083
483564,468577,000000468577.jpg,FRONT,3,16,22462.5,186.1,1,rtmdet_ins_tiny,6,0.7525,0.8802,0.8802,0,0.8331,0.8664,0.9560,499.5,0.8615720298726149,0.8615720298726149,1.0,15,0,-0.2069839843953334,10,1,0.6378732481423546
483564,468577,000000468577.jpg,FRONT,3,16,22462.5,186.1,1,rtmdet_nano_person,16,0.6842,0.9121,0.9121,0,,,,128.7,0.9127274190788796,0.9127274190788796,1.0,15,0,-0.21656757058801634,10,1,0.6361777326639961
483604,398237,000000398237.jpg,OBLIQUE,2,15,16326.2,272.8,-1,gt_box,,,1.0,1.0,0,,,,,0.9265250906365992,0.9265250906365992,0.9333333333333333,15,0,-0.3844448781799753,12,-1,0.7895935528418597
483604,398237,000000398237.jpg,OBLIQUE,2,15,16326.2,272.8,-1,rtmdet_ins_s,9,0.8625,0.9250,0.9250,0,0.9257,0.9498,0.9733,1276.1,0.9238623106618966,0.9238623106618966,0.9333333333333333,15,0,-0.3896052378617763,12,-1,0.7938117805649253
483604,398237,000000398237.jpg,OBLIQUE,2,15,16326.2,272.8,-1,rtmdet_ins_tiny,11,0.7755,0.9339,0.9339,0,0.9202,0.9407,0.9768,1209.2,0.9241453446821252,0.9241453446821252,0.9333333333333333,15,0,-0.3874515180459891,12,-1,0.7959564328193665
483604,398237,000000398237.jpg,OBLIQUE,2,15,16326.2,272.8,-1,rtmdet_nano_person,7,0.8751,0.9547,0.9547,0,,,,380.6,0.9338579144612031,0.9338579144612031,0.9333333333333333,15,0,-0.3911049565761754,12,-1,0.78830828035579
483843,226147,000000226147.jpg,REAR,0,12,14288.8,225.6,-1,gt_box,,,1.0,1.0,0,,,,,0.9699786738330345,0.9699786738330345,1.0,9,0,-0.3897268191557808,8,-1,0.5715775419684017
483843,226147,000000226147.jpg,REAR,0,12,14288.8,225.6,-1,rtmdet_ins_s,8,0.8022,0.8538,0.8538,0,0.8827,0.9407,0.9347,1854.8,0.9737247992135304,0.9737247992135304,1.0,9,0,-0.39191789303681024,8,-1,0.5882480232154622
483843,226147,000000226147.jpg,REAR,0,12,14288.8,225.6,-1,rtmdet_ins_tiny,10,0.8099,0.8103,0.8103,0,0.8802,0.9454,0.9273,1151.8,0.9634022810263505,0.9634022810263505,1.0,9,0,-0.382628206532436,8,-1,0.5931762912694145
483843,226147,000000226147.jpg,REAR,0,12,14288.8,225.6,-1,rtmdet_nano_person,63,0.6406,0.9188,0.9188,0,,,,785.7,0.9737767343878228,0.9737767343878228,1.0,9,0,-0.393962442439819,8,-1,0.561448863323997
483933,308328,000000308328.jpg,REAR,0,10,4513.2,115.1,1,gt_box,,,1.0,1.0,0,,,,,0.9642214861233995,0.9642214861233995,1.0,8,0,-0.30003485463188795,4,1,0.5656666194691378
483933,308328,000000308328.jpg,REAR,0,10,4513.2,115.1,1,rtmdet_ins_s,18,0.6909,0.8957,0.8957,0,0.9057,0.9181,0.9854,1800.8,0.9678596133004158,0.9678596133004158,1.0,8,0,-0.3048701459187665,4,1,0.5838955237584955
483933,308328,000000308328.jpg,REAR,0,10,4513.2,115.1,1,rtmdet_ins_tiny,20,0.7148,0.9509,0.9509,0,0.9092,0.9597,0.9453,1739.9,0.957327710245315,0.957327710245315,1.0,8,0,-0.30212177274774576,4,1,0.5797896052108091
483933,308328,000000308328.jpg,REAR,0,10,4513.2,115.1,1,rtmdet_nano_person,87,0.4358,0.5342,0.8548,8,,,,578.6,0.9680750698052254,0.9680750698052254,1.0,8,0,-0.3080879995764684,4,1,0.5840668993837693
483951,463174,000000463174.jpg,FRONT,3,15,48640.4,409.8,-1,gt_box,,,1.0,1.0,0,,,,,0.9837700918138338,0.9837700918138338,1.0,15,0,-0.5565958797989714,10,-1,0.8148789581130532
483951,463174,000000463174.jpg,FRONT,3,15,48640.4,409.8,-1,rtmdet_ins_s,9,0.8737,0.9433,0.9433,0,0.9364,0.9463,0.9890,2095.0,0.982603783731738,0.982603783731738,1.0,15,0,-0.558994155409975,10,-1,0.8071993677055135
483951,463174,000000463174.jpg,FRONT,3,15,48640.4,409.8,-1,rtmdet_ins_tiny,8,0.8571,0.9628,0.9628,0,0.9369,0.9497,0.9859,1880.7,0.9853438027115781,0.9853438027115781,1.0,15,0,-0.5606097523669543,10,-1,0.8110497769187478
483951,463174,000000463174.jpg,FRONT,3,15,48640.4,409.8,-1,rtmdet_nano_person,12,0.8638,0.9866,0.9866,0,,,,160.0,0.9810057418941626,0.9810057418941626,1.0,15,0,-0.5560274953363084,10,-1,0.8150847729514626
483966,215723,000000215723.jpg,OBLIQUE,2,11,9426.5,125.6,1,gt_box,,,1.0,1.0,0,,,,,0.7685350606459539,0.7685350606459539,0.9090909090909091,11,0,-0.08508542134420799,8,1,0.5450785975245869
483966,215723,000000215723.jpg,OBLIQUE,2,11,9426.5,125.6,1,rtmdet_ins_s,11,0.7274,0.8677,0.8677,0,0.8758,0.9367,0.9309,1234.9,0.7812222656668404,0.7812222656668404,0.9090909090909091,11,0,-0.07378462457137701,8,1,0.5474640043342814
483966,215723,000000215723.jpg,OBLIQUE,2,11,9426.5,125.6,1,rtmdet_ins_tiny,5,0.6382,0.8968,0.8968,0,0.8894,0.9688,0.9156,1515.2,0.764901576590728,0.764901576590728,0.8181818181818182,11,0,-0.08418740450718878,8,1,0.5327342590864967
483966,215723,000000215723.jpg,OBLIQUE,2,11,9426.5,125.6,1,rtmdet_nano_person,48,0.5728,0.8802,0.8802,0,,,,240.0,0.7544202293728604,0.7544202293728604,0.8181818181818182,11,0,-0.08262210198443964,8,1,0.5454070199938381
483992,99242,000000099242.jpg,FRONT,3,17,9589.3,208.7,-1,gt_box,,,1.0,1.0,0,,,,,0.9612215974850088,0.9612215974850088,1.0,16,0,-0.41617288804757513,12,-1,0.8711748929584727
483992,99242,000000099242.jpg,FRONT,3,17,9589.3,208.7,-1,rtmdet_ins_s,2,0.9361,0.9421,0.9421,0,0.8575,0.8695,0.9841,1396.2,0.9645932172716556,0.9645932172716556,1.0,16,0,-0.4166003153965528,12,-1,0.894250445506152
483992,99242,000000099242.jpg,FRONT,3,17,9589.3,208.7,-1,rtmdet_ins_tiny,2,0.9294,0.9667,0.9667,0,0.8580,0.8716,0.9821,772.9,0.9649069029910518,0.9649069029910518,1.0,16,0,-0.4154214397938529,12,-1,0.8738720942946041
483992,99242,000000099242.jpg,FRONT,3,17,9589.3,208.7,-1,rtmdet_nano_person,1,0.9005,0.9504,0.9504,0,,,,60.4,0.9665416616086366,0.9665416616086366,1.0,16,0,-0.41655674874504706,12,-1,0.8650486890007468
484032,504074,000000504074.jpg,FRONT,3,17,12525.3,283.7,-1,gt_box,,,1.0,1.0,0,,,,,0.9307530608434863,0.9307530608434863,1.0,14,0,-0.3009679250044321,8,-1,0.8758234521921944
484032,504074,000000504074.jpg,FRONT,3,17,12525.3,283.7,-1,rtmdet_ins_s,6,0.8861,0.9411,0.9411,0,0.7924,0.8150,0.9661,2289.7,0.9208906359887005,0.9208906359887005,1.0,14,0,-0.29419030508226734,8,-1,0.8753695663283853
484032,504074,000000504074.jpg,FRONT,3,17,12525.3,283.7,-1,rtmdet_ins_tiny,8,0.8584,0.9248,0.9248,0,0.7842,0.8055,0.9674,788.1,0.9195588110551488,0.9195588110551488,1.0,14,0,-0.2965476494626289,8,-1,0.8736398956354927
484032,504074,000000504074.jpg,FRONT,3,17,12525.3,283.7,-1,rtmdet_nano_person,20,0.8541,0.9030,0.9030,0,,,,114.0,0.9279504210237016,0.9279504210237016,1.0,14,0,-0.2968049321381934,8,-1,0.8673947067821727
484052,535523,000000535523.jpg,PROFILE,1,13,11381.8,205.5,1,gt_box,,,1.0,1.0,0,,,,,0.9007603513532556,0.9007603513532556,1.0,9,0,-0.3127337000671686,4,1,0.62851042081328
484052,535523,000000535523.jpg,PROFILE,1,13,11381.8,205.5,1,rtmdet_ins_s,6,0.5967,0.0295,0.8078,1,0.0000,0.0000,0.0000,1946.3,0.0001256864864915252,0.0001256864864915252,0.0,9,0,-0.0003674935925830347,4,1,0.34722989271668825
484052,535523,000000535523.jpg,PROFILE,1,13,11381.8,205.5,1,rtmdet_ins_tiny,8,0.4688,0.6618,0.6618,0,0.4712,0.4735,0.9898,893.9,0.8840408661470003,0.8840408661470003,1.0,9,0,-0.3056152506062104,4,1,0.6583365342196297
484052,535523,000000535523.jpg,PROFILE,1,13,11381.8,205.5,1,rtmdet_nano_person,65,0.5786,0.0300,0.8480,1,,,,142.7,0.0001246210647514619,0.0001246210647514619,0.0,9,0,-0.0006143754196701323,4,1,0.35178428713013143
484207,419408,000000419408.jpg,FRONT,3,16,7036.6,144.0,-1,gt_box,,,1.0,1.0,0,,,,,0.9373225920652808,0.9373225920652808,0.9333333333333333,15,0,-0.1558809798787706,8,-1,0.9010326985050651
484207,419408,000000419408.jpg,FRONT,3,16,7036.6,144.0,-1,rtmdet_ins_s,11,0.7166,0.9525,0.9525,0,0.8923,0.9626,0.9244,2086.5,0.9327032988777967,0.9327032988777967,0.9333333333333333,15,0,-0.14804553589526148,8,-1,0.8858018464901868
484207,419408,000000419408.jpg,FRONT,3,16,7036.6,144.0,-1,rtmdet_ins_tiny,11,0.6553,0.9484,0.9484,0,0.8750,0.9680,0.9011,1251.7,0.9301427246172753,0.9301427246172753,0.9333333333333333,15,0,-0.15001834883106693,8,-1,0.8867203277700088
484207,419408,000000419408.jpg,FRONT,3,16,7036.6,144.0,-1,rtmdet_nano_person,19,0.8534,0.9604,0.9604,0,,,,316.1,0.9311735802327615,0.9311735802327615,0.9333333333333333,15,0,-0.15156257376141122,8,-1,0.8801343265701743
484218,456662,000000456662.jpg,FRONT,3,17,41379.5,490.3,-1,gt_box,,,1.0,1.0,0,,,,,0.9886734136495687,0.9886734136495687,1.0,17,0,-0.3494976444929935,12,-1,0.9466023199698504
484218,456662,000000456662.jpg,FRONT,3,17,41379.5,490.3,-1,rtmdet_ins_s,13,0.8422,0.9373,0.9373,0,0.9161,0.9180,0.9978,1273.3,0.9857220735104546,0.9857220735104546,1.0,17,0,-0.3458737050442639,12,-1,0.9458185013602761
484218,456662,000000456662.jpg,FRONT,3,17,41379.5,490.3,-1,rtmdet_ins_tiny,11,0.7972,0.9637,0.9637,0,0.9258,0.9316,0.9933,1545.7,0.9891547972530942,0.9891547972530942,1.0,17,0,-0.35060120362280894,12,-1,0.9461052067139569
484218,456662,000000456662.jpg,FRONT,3,17,41379.5,490.3,-1,rtmdet_nano_person,15,0.8134,0.9402,0.9402,0,,,,158.8,0.9878557621619108,0.9878557621619108,1.0,17,0,-0.34799754643776176,12,-1,0.9457929239553564
484547,261061,000000261061.jpg,FRONT,3,16,18220.8,292.3,-1,gt_box,,,1.0,1.0,0,,,,,0.894199417355821,0.894199417355821,1.0,16,0,-0.2369361437844214,10,-1,0.7631685488364276
484547,261061,000000261061.jpg,FRONT,3,16,18220.8,292.3,-1,rtmdet_ins_s,9,0.8427,0.9458,0.9458,0,0.9391,0.9615,0.9758,1921.0,0.876781958721145,0.876781958721145,1.0,16,0,-0.23706445563495188,10,-1,0.7838679096278023
484547,261061,000000261061.jpg,FRONT,3,16,18220.8,292.3,-1,rtmdet_ins_tiny,23,0.8328,0.9006,0.9006,0,0.9345,0.9591,0.9733,855.3,0.8979904761700523,0.8979904761700523,1.0,16,0,-0.2367177160932024,10,-1,0.7674495227196637
484547,261061,000000261061.jpg,FRONT,3,16,18220.8,292.3,-1,rtmdet_nano_person,7,0.8459,0.8766,0.8766,0,,,,605.7,0.8864305645516457,0.8864305645516457,1.0,16,0,-0.23616776030993053,10,-1,0.7704119051204008
484806,548246,000000548246.jpg,FRONT,3,12,28221.8,310.1,-1,gt_box,,,1.0,1.0,0,,,,,0.9714448582174166,0.9714448582174166,1.0,12,0,-0.4092381839118351,8,-1,0.7236586844219881
484806,548246,000000548246.jpg,FRONT,3,12,28221.8,310.1,-1,rtmdet_ins_s,20,0.9224,0.9601,0.9601,0,0.9255,0.9534,0.9693,1159.7,0.9735944146610983,0.9735944146610983,1.0,12,0,-0.4115936344868924,8,-1,0.7308996617794037
484806,548246,000000548246.jpg,FRONT,3,12,28221.8,310.1,-1,rtmdet_ins_tiny,23,0.8775,0.9720,0.9720,0,0.9196,0.9428,0.9740,838.3,0.9712718696012422,0.9712718696012422,1.0,12,0,-0.4123145779313376,8,-1,0.7257692007457509
484806,548246,000000548246.jpg,FRONT,3,12,28221.8,310.1,-1,rtmdet_nano_person,18,0.8764,0.9674,0.9674,0,,,,1031.1,0.9738072388251836,0.9738072388251836,1.0,12,0,-0.4129681327743262,8,-1,0.7270773535265642
484807,554328,000000554328.jpg,OBLIQUE,2,12,55782.7,410.1,-1,gt_box,,,1.0,1.0,0,,,,,0.9724428226808716,0.9724428226808716,1.0,11,0,-0.4277371777846973,8,-1,0.7285970116362852
484807,554328,000000554328.jpg,OBLIQUE,2,12,55782.7,410.1,-1,rtmdet_ins_s,18,0.9188,0.9317,0.9317,0,0.9548,0.9685,0.9854,2480.5,0.9741968992162632,0.9741968992162632,1.0,11,0,-0.42703975198449645,8,-1,0.7402454202666002
484807,554328,000000554328.jpg,OBLIQUE,2,12,55782.7,410.1,-1,rtmdet_ins_tiny,13,0.9090,0.9496,0.9496,0,0.9553,0.9687,0.9858,1525.7,0.9763845026101308,0.9763845026101308,1.0,11,0,-0.4292603928042901,8,-1,0.7347333185813006
484807,554328,000000554328.jpg,OBLIQUE,2,12,55782.7,410.1,-1,rtmdet_nano_person,37,0.8790,0.0000,0.9556,1,,,,421.6,6.689215853576534e-05,6.689215853576534e-05,0.0,11,0,-0.00504106414502592,8,-1,0.6792371676248663
484844,73153,000000073153.jpg,OBLIQUE,2,13,76714.4,621.2,-1,gt_box,,,1.0,1.0,0,,,,,0.9388675430822377,0.9388675430822377,1.0,13,0,-0.3727334774963279,10,-1,0.8028881444650537
484844,73153,000000073153.jpg,OBLIQUE,2,13,76714.4,621.2,-1,rtmdet_ins_s,5,0.9070,0.9524,0.9524,0,0.9286,0.9518,0.9744,1236.0,0.9297554166981932,0.9297554166981932,1.0,13,0,-0.37175067674230877,10,-1,0.812746104072122
484844,73153,000000073153.jpg,OBLIQUE,2,13,76714.4,621.2,-1,rtmdet_ins_tiny,10,0.8953,0.9540,0.9540,0,0.9370,0.9642,0.9708,1351.9,0.9378178920977883,0.9378178920977883,1.0,13,0,-0.3715631309539571,10,-1,0.8054305770817924
484844,73153,000000073153.jpg,OBLIQUE,2,13,76714.4,621.2,-1,rtmdet_nano_person,30,0.8088,0.9580,0.9580,0,,,,219.7,0.9309536063765685,0.9309536063765685,1.0,13,0,-0.37076353269677353,10,-1,0.7972729626823875
484854,504589,000000504589.jpg,FRONT,3,15,9094.3,236.5,-1,gt_box,,,1.0,1.0,0,,,,,0.9814047819622604,0.9814047819622604,1.0,14,0,-0.4457334135318344,8,-1,0.9119763900251949
484854,504589,000000504589.jpg,FRONT,3,15,9094.3,236.5,-1,rtmdet_ins_s,2,0.9108,0.9799,0.9799,0,0.8574,0.9099,0.9370,2027.5,0.9820808631829426,0.9820808631829426,1.0,14,0,-0.4458148136730979,8,-1,0.9218531847000122
484854,504589,000000504589.jpg,FRONT,3,15,9094.3,236.5,-1,rtmdet_ins_tiny,2,0.8519,0.9622,0.9622,0,0.8547,0.9144,0.9290,1237.5,0.9827693206956623,0.9827693206956623,1.0,14,0,-0.4485749839558962,8,-1,0.9156356559080236
484854,504589,000000504589.jpg,FRONT,3,15,9094.3,236.5,-1,rtmdet_nano_person,2,0.8737,0.9648,0.9648,0,,,,212.5,0.9806624382236798,0.9806624382236798,1.0,14,0,-0.44659391840466317,8,-1,0.9155430898946875
484929,476258,000000476258.jpg,FRONT,3,16,25741.9,269.3,-1,gt_box,,,1.0,1.0,0,,,,,0.9662500970644015,0.9662500970644015,1.0,16,0,-0.5847718459859729,12,-1,0.7519013355760014
484929,476258,000000476258.jpg,FRONT,3,16,25741.9,269.3,-1,rtmdet_ins_s,2,0.9197,0.9457,0.9457,0,0.9216,0.9419,0.9772,702.8,0.9746785633182906,0.9746785633182906,1.0,16,0,-0.5880389122920734,12,-1,0.7601607617209939
484929,476258,000000476258.jpg,FRONT,3,16,25741.9,269.3,-1,rtmdet_ins_tiny,5,0.9005,0.9538,0.9538,0,0.9233,0.9423,0.9787,1047.0,0.9650719826980232,0.9650719826980232,1.0,16,0,-0.5849900006749799,12,-1,0.7603161580422345
484929,476258,000000476258.jpg,FRONT,3,16,25741.9,269.3,-1,rtmdet_nano_person,7,0.8726,0.9711,0.9711,0,,,,131.0,0.9681908905635133,0.9681908905635133,1.0,16,0,-0.5858492401650416,12,-1,0.7572015348602744
485165,95155,000000095155.jpg,FRONT,3,16,5503.4,130.7,-1,gt_box,,,1.0,1.0,0,,,,,0.8739847411610472,0.8739847411610472,1.0,16,0,-0.3855169658301254,12,-1,0.7522971034049988
485165,95155,000000095155.jpg,FRONT,3,16,5503.4,130.7,-1,rtmdet_ins_s,1,0.9296,0.9720,0.9720,0,0.8836,0.9585,0.9188,1127.2,0.941679129163171,0.941679129163171,1.0,16,0,-0.3904941146673098,12,-1,0.7605348054100486
485165,95155,000000095155.jpg,FRONT,3,16,5503.4,130.7,-1,rtmdet_ins_tiny,3,0.7669,0.9557,0.9557,0,0.8808,0.9545,0.9193,644.3,0.9086543699305225,0.9086543699305225,1.0,16,0,-0.38822320911547575,12,-1,0.7615118307225844
485165,95155,000000095155.jpg,FRONT,3,16,5503.4,130.7,-1,rtmdet_nano_person,5,0.8227,0.8347,0.8347,0,,,,306.4,0.9223336722016757,0.9223336722016757,1.0,16,0,-0.39334283016546934,12,-1,0.8007289837388432
485485,427077,000000427077.jpg,FRONT,3,16,19829.7,330.9,-1,gt_box,,,1.0,1.0,0,,,,,0.93630037338465,0.93630037338465,1.0,16,0,-0.1762019047270998,12,-1,0.8548813567442053
485485,427077,000000427077.jpg,FRONT,3,16,19829.7,330.9,-1,rtmdet_ins_s,6,0.8690,0.9289,0.9289,0,0.9419,0.9535,0.9873,787.0,0.9287099937826635,0.9287099937826635,1.0,16,0,-0.16899414956304787,12,-1,0.8455095536568585
485485,427077,000000427077.jpg,FRONT,3,16,19829.7,330.9,-1,rtmdet_ins_tiny,2,0.8626,0.9522,0.9522,0,0.9418,0.9572,0.9832,837.5,0.9293322619350224,0.9293322619350224,1.0,16,0,-0.1744861685495098,12,-1,0.8610335413147422
485485,427077,000000427077.jpg,FRONT,3,16,19829.7,330.9,-1,rtmdet_nano_person,9,0.8643,0.9599,0.9599,0,,,,234.0,0.934112988252985,0.934112988252985,1.0,16,0,-0.17509435950287963,12,-1,0.8581403739312116
485671,562207,000000562207.jpg,FRONT,3,16,6893.5,209.6,-1,gt_box,,,1.0,1.0,0,,,,,0.9635889696369565,0.9635889696369565,1.0,16,0,-0.5071927453761116,12,-1,0.9551516035023857
485671,562207,000000562207.jpg,FRONT,3,16,6893.5,209.6,-1,rtmdet_ins_s,8,0.8731,0.0411,0.9078,1,0.0011,0.0019,0.0026,1773.0,5.521290609675295e-05,5.521290609675295e-05,0.0,16,0,-0.04978443635488894,12,-1,0.9042500818476957
485671,562207,000000562207.jpg,FRONT,3,16,6893.5,209.6,-1,rtmdet_ins_tiny,6,0.8795,0.0564,0.9644,1,0.0011,0.0019,0.0026,1290.9,5.603938013199957e-05,5.603938013199957e-05,0.0,16,0,-0.05137409800839654,12,-1,0.9085600551436929
485671,562207,000000562207.jpg,FRONT,3,16,6893.5,209.6,-1,rtmdet_nano_person,20,0.8090,0.0608,0.9446,1,,,,213.4,5.810597261954252e-05,5.810597261954252e-05,0.0,16,0,-0.051337094999971966,12,-1,0.9098013429080739
485858,459195,000000459195.jpg,FRONT,3,17,10518.8,254.7,-1,gt_box,,,1.0,1.0,0,,,,,0.9683493327691496,0.9683493327691496,1.0,17,0,-0.35450368898015283,12,-1,0.8576202041962567
485858,459195,000000459195.jpg,FRONT,3,17,10518.8,254.7,-1,rtmdet_ins_s,7,0.8789,0.0644,0.8641,1,0.0000,0.0000,0.0000,1601.9,0.0003815698565260623,0.03215666555854268,0.0,17,1,0.0008500174258788684,12,-1,0.8577704429626465
485858,459195,000000459195.jpg,FRONT,3,17,10518.8,254.7,-1,rtmdet_ins_tiny,8,0.9014,0.0000,0.8907,2,0.0000,0.0000,0.0000,1124.5,9.483236875920858e-05,9.483236875920858e-05,0.0,17,0,-0.0012255371008144111,12,-1,0.8906239236102385
485858,459195,000000459195.jpg,FRONT,3,17,10518.8,254.7,-1,rtmdet_nano_person,14,0.8773,0.0635,0.8750,2,,,,351.0,0.00036341856692681757,0.03177581812258209,0.0,17,1,0.0012068800896694043,12,-1,0.8524832059355343
485868,521717,000000521717.jpg,FRONT,3,16,5603.0,141.0,-1,gt_box,,,1.0,1.0,0,,,,,0.9604421426955627,0.9604421426955627,1.0,16,0,-0.41373255124310226,12,-1,0.8356361880021936
