ann_id,image_id,file_name,orientation,face_visible,ears_visible,num_keypoints,area,bbox_h,gt_shoulder_sign,engine,detected,oks_raw,oks_corrected,pck02_raw,pck02_corrected,n_scored,d_identity,d_swapped,n_chir,chirality_swapped,chirality_margin,pred_shoulder_sign,shoulder_sign_correct,swap_shoulders,swap_hips,swap_arms,swap_legs,n_groups_decided,n_groups_swapped,conf_nose,conf_eyes,conf_shoulders,conf_mean,presence_nose,presence_mean
472020,32817,000000032817.jpg,REAR,0,1,12,43197.1,467.8,1,rtmpose_m,1,0.914478,0.914478,1.000000,1.000000,8,0.086458,0.181259,4,0,-0.094800,1,1,0,0,,,2,0,0.844696,0.835722,0.664592,0.646637,nan,
472118,391375,000000391375.jpg,FRONT,3,2,17,14569.0,240.3,-1,blazepose_heavy,1,0.950791,0.950791,1.000000,1.000000,17,0.046014,0.501164,12,0,-0.455150,-1,1,0,0,0,0,4,0,0.999957,0.999924,0.999975,0.931205,0.999998,0.999983
472118,391375,000000391375.jpg,FRONT,3,2,17,14569.0,240.3,-1,blazepose_full,1,0.897922,0.897922,0.941176,0.941176,17,0.076791,0.458736,12,0,-0.381944,-1,1,0,0,0,0,4,0,0.999999,0.999996,0.999960,0.962891,0.999998,0.999944
472118,391375,000000391375.jpg,FRONT,3,2,17,14569.0,240.3,-1,movenet_thunder,1,0.933802,0.933802,0.941176,0.941176,17,0.061380,0.476125,12,0,-0.414745,-1,1,0,0,0,0,4,0,0.721918,0.507943,0.714681,0.544776,nan,
472118,391375,000000391375.jpg,FRONT,3,2,17,14569.0,240.3,-1,rtmpose_m,1,0.973060,0.973060,1.000000,1.000000,17,0.037989,0.511421,12,0,-0.473432,-1,1,0,0,0,0,4,0,0.985662,1.079312,0.904229,0.908798,nan,
472315,36539,000000036539.jpg,FRONT,3,2,17,16811.6,239.6,-1,blazepose_heavy,1,0.951044,0.951044,1.000000,1.000000,17,0.022784,0.361057,12,0,-0.338273,-1,1,0,0,0,0,4,0,0.999797,0.999467,0.999949,0.952829,0.999974,0.999952
472315,36539,000000036539.jpg,FRONT,3,2,17,16811.6,239.6,-1,blazepose_full,1,0.949441,0.949441,1.000000,1.000000,17,0.033508,0.370681,12,0,-0.337173,-1,1,0,0,0,0,4,0,0.999734,0.998903,0.999889,0.981409,0.999110,0.998447
472315,36539,000000036539.jpg,FRONT,3,2,17,16811.6,239.6,-1,movenet_thunder,1,0.982374,0.982374,1.000000,1.000000,17,0.022157,0.368587,12,0,-0.346430,-1,1,0,0,0,0,4,0,0.503097,0.515027,0.632233,0.617214,nan,
472315,36539,000000036539.jpg,FRONT,3,2,17,16811.6,239.6,-1,rtmpose_m,1,0.981082,0.981082,1.000000,1.000000,17,0.018339,0.365167,12,0,-0.346828,-1,1,0,0,0,0,4,0,0.968346,1.010074,0.834711,0.864249,nan,
472316,365745,000000365745.jpg,FRONT,3,1,15,5942.9,155.3,-1,blazepose_heavy,1,0.951861,0.951861,1.000000,1.000000,14,0.054490,0.345364,8,0,-0.290874,-1,1,0,0,,0,3,0,0.999481,0.998454,0.999914,0.848002,0.999930,0.999637
472316,365745,000000365745.jpg,FRONT,3,1,15,5942.9,155.3,-1,blazepose_full,1,0.966546,0.966546,1.000000,1.000000,14,0.048031,0.334305,8,0,-0.286274,-1,1,0,0,,0,3,0,0.997779,0.994567,0.998721,0.824006,0.998063,0.992846
472316,365745,000000365745.jpg,FRONT,3,1,15,5942.9,155.3,-1,movenet_thunder,1,0.978108,0.978108,1.000000,1.000000,14,0.039294,0.361104,8,0,-0.321810,-1,1,0,0,,0,3,0,0.558453,0.680280,0.851089,0.663369,nan,
472316,365745,000000365745.jpg,FRONT,3,1,15,5942.9,155.3,-1,rtmpose_m,1,0.984918,0.984918,1.000000,1.000000,14,0.030419,0.352824,8,0,-0.322404,-1,1,0,0,,0,3,0,1.033790,1.041516,0.809502,0.827601,nan,
472332,424551,000000424551.jpg,FRONT,3,1,15,9717.6,183.0,-1,blazepose_heavy,1,0.771292,0.771292,0.933333,0.933333,15,0.090202,0.279920,10,0,-0.189717,1,0,1,0,0,0,4,1,0.999999,0.999999,0.999859,0.871124,1.000000,0.999536
472332,424551,000000424551.jpg,FRONT,3,1,15,9717.6,183.0,-1,blazepose_full,1,0.843672,0.843672,1.000000,1.000000,15,0.074198,0.267181,10,0,-0.192983,1,0,0,0,0,0,4,0,0.999984,0.999972,0.999857,0.879100,0.999955,0.999678
472332,424551,000000424551.jpg,FRONT,3,1,15,9717.6,183.0,-1,movenet_thunder,1,0.871797,0.871797,1.000000,1.000000,15,0.077206,0.245197,10,0,-0.167991,1,0,1,0,0,0,4,1,0.527353,0.645382,0.383231,0.462150,nan,
472332,424551,000000424551.jpg,FRONT,3,1,15,9717.6,183.0,-1,rtmpose_m,1,0.867400,0.867400,0.933333,0.933333,15,0.075743,0.244356,10,0,-0.168613,1,0,1,0,0,0,4,1,0.924018,0.958562,0.701102,0.725694,nan,
472373,343803,000000343803.jpg,OBLIQUE,2,1,14,58736.3,474.1,1,blazepose_heavy,1,0.895957,0.895957,1.000000,1.000000,14,0.033399,0.537402,10,0,-0.504003,1,1,0,0,0,0,4,0,0.999977,0.999985,0.999910,0.929281,0.999999,0.999891
472373,343803,000000343803.jpg,OBLIQUE,2,1,14,58736.3,474.1,1,blazepose_full,1,0.840706,0.840706,1.000000,1.000000,14,0.048543,0.540234,10,0,-0.491691,1,1,0,0,0,0,4,0,0.999701,0.999666,0.999858,0.957820,0.999556,0.998749
472373,343803,000000343803.jpg,OBLIQUE,2,1,14,58736.3,474.1,1,movenet_thunder,1,0.981675,0.981675,1.000000,1.000000,14,0.023311,0.545525,10,0,-0.522214,1,1,0,0,0,0,4,0,0.517023,0.489542,0.585795,0.591483,nan,
472373,343803,000000343803.jpg,OBLIQUE,2,1,14,58736.3,474.1,1,rtmpose_m,1,0.981942,0.981942,1.000000,1.000000,14,0.022625,0.542161,10,0,-0.519537,1,1,0,0,0,0,4,0,1.147599,1.147731,0.777854,0.862274,nan,
472619,115898,000000115898.jpg,OBLIQUE,2,1,15,24934.9,291.4,-1,blazepose_heavy,1,0.953325,0.953325,1.000000,1.000000,15,0.030840,0.666321,12,0,-0.635481,-1,1,0,0,0,0,4,0,0.999924,0.999780,0.999969,0.892061,0.999952,0.999800
472619,115898,000000115898.jpg,OBLIQUE,2,1,15,24934.9,291.4,-1,blazepose_full,1,0.921330,0.921330,1.000000,1.000000,15,0.040139,0.661939,12,0,-0.621799,-1,1,0,0,0,0,4,0,0.999847,0.999647,0.999910,0.977710,0.999454,0.995181
472619,115898,000000115898.jpg,OBLIQUE,2,1,15,24934.9,291.4,-1,movenet_thunder,1,0.976930,0.976930,1.000000,1.000000,15,0.031851,0.665549,12,0,-0.633698,-1,1,0,0,0,0,4,0,0.561660,0.475126,0.735279,0.637447,nan,
472619,115898,000000115898.jpg,OBLIQUE,2,1,15,24934.9,291.4,-1,rtmpose_m,1,0.976205,0.976205,1.000000,1.000000,15,0.030849,0.671717,12,0,-0.640868,-1,1,0,0,0,0,4,0,1.069250,1.134346,0.779784,0.882236,nan,
472656,63047,000000063047.jpg,REAR,0,1,12,1481.4,107.2,1,blazepose_heavy,1,0.000000,0.000000,0.000000,0.000000,10,1.489064,1.488352,6,1,0.000711,-1,0,0,0,,1,3,1,0.984538,0.969017,0.993107,0.809383,0.988907,0.938921
472656,63047,000000063047.jpg,REAR,0,1,12,1481.4,107.2,1,blazepose_full,1,0.000000,0.000000,0.000000,0.000000,10,1.359887,1.357796,6,1,0.002091,-1,0,0,0,,1,3,1,0.976972,0.956845,0.995026,0.818519,0.983991,0.976479
472656,63047,000000063047.jpg,REAR,0,1,12,1481.4,107.2,1,movenet_thunder,1,0.809827,0.809827,0.900000,0.900000,10,0.077503,0.295548,6,0,-0.218044,1,1,0,0,,0,3,0,0.445350,0.376772,0.440626,0.452369,nan,
472656,63047,000000063047.jpg,REAR,0,1,12,1481.4,107.2,1,rtmpose_m,1,0.843159,0.843159,0.900000,0.900000,10,0.061747,0.291979,6,0,-0.230232,1,1,0,0,,0,3,0,0.589094,0.566664,0.764439,0.681055,nan,
472775,518326,000000518326.jpg,REAR,0,1,10,9258.0,184.0,1,blazepose_heavy,1,0.000051,0.000051,0.000000,0.000000,9,1.486014,1.488923,8,0,-0.002908,1,1,0,0,,0,3,0,0.999842,0.999846,0.996667,0.610294,0.999787,0.928270
472775,518326,000000518326.jpg,REAR,0,1,10,9258.0,184.0,1,blazepose_full,1,0.000109,0.000109,0.000000,0.000000,9,1.501046,1.501090,8,0,-0.000044,-1,0,0,1,,1,3,2,0.993462,0.992416,0.996531,0.693785,0.993759,0.983187
472775,518326,000000518326.jpg,REAR,0,1,10,9258.0,184.0,1,movenet_thunder,1,0.975181,0.975181,1.000000,1.000000,9,0.040963,0.280939,8,0,-0.239976,1,1,0,0,,0,3,0,0.091066,0.133963,0.565241,0.423636,nan,
472775,518326,000000518326.jpg,REAR,0,1,10,9258.0,184.0,1,rtmpose_m,1,0.984309,0.984309,1.000000,1.000000,9,0.027242,0.273278,8,0,-0.246036,1,1,0,0,,0,3,0,0.565896,0.661581,0.790726,0.707597,nan,
473140,428454,000000428454.jpg,REAR,0,1,11,10095.9,189.3,1,blazepose_heavy,1,0.925754,0.925754,1.000000,1.000000,11,0.039820,0.385133,8,0,-0.345313,1,1,0,0,,0,3,0,0.999937,0.999951,0.999947,0.770084,0.999997,0.999944
473140,428454,000000428454.jpg,REAR,0,1,11,10095.9,189.3,1,blazepose_full,1,0.939771,0.939771,1.000000,1.000000,11,0.042309,0.389066,8,0,-0.346758,1,1,0,0,,0,3,0,0.986461,0.990445,0.999172,0.792186,0.998952,0.995234
473140,428454,000000428454.jpg,REAR,0,1,11,10095.9,189.3,1,movenet_thunder,1,0.950797,0.950797,1.000000,1.000000,11,0.046158,0.398618,8,0,-0.352460,1,1,0,0,,0,3,0,0.438033,0.280802,0.560216,0.506629,nan,
473140,428454,000000428454.jpg,REAR,0,1,11,10095.9,189.3,1,rtmpose_m,1,0.964440,0.964440,1.000000,1.000000,11,0.031378,0.394388,8,0,-0.363010,1,1,0,0,,0,3,0,0.875997,0.831381,0.761570,0.726689,nan,
473186,438907,000000438907.jpg,FRONT,3,1,14,14833.6,327.2,-1,blazepose_heavy,1,0.937383,0.937383,1.000000,1.000000,14,0.046963,0.109308,8,0,-0.062345,-1,1,0,0,,0,3,0,1.000000,1.000000,0.999975,0.875007,1.000000,0.999952
473186,438907,000000438907.jpg,FRONT,3,1,14,14833.6,327.2,-1,blazepose_full,1,0.925883,0.925883,1.000000,1.000000,14,0.059503,0.080320,8,0,-0.020817,-1,1,0,0,,0,3,0,0.999976,0.999934,0.999367,0.798981,0.999899,0.996920
473186,438907,000000438907.jpg,FRONT,3,1,14,14833.6,327.2,-1,movenet_thunder,1,0.961751,0.961751,1.000000,1.000000,14,0.044240,0.084878,8,0,-0.040638,-1,1,0,0,,0,3,0,0.607092,0.542814,0.546301,0.500622,nan,
473186,438907,000000438907.jpg,FRONT,3,1,14,14833.6,327.2,-1,rtmpose_m,1,0.980063,0.980063,1.000000,1.000000,14,0.026372,0.097772,8,0,-0.071400,-1,1,0,0,,0,3,0,1.069551,1.105262,0.817269,0.841556,nan,
473197,170191,000000170191.jpg,FRONT,3,2,17,63139.7,511.6,-1,blazepose_heavy,1,0.950058,0.950058,1.000000,1.000000,17,0.044308,0.367640,12,0,-0.323331,-1,1,0,0,0,0,4,0,0.999753,0.999474,0.999905,0.896058,0.999920,0.999863
473197,170191,000000170191.jpg,FRONT,3,2,17,63139.7,511.6,-1,blazepose_full,1,0.948112,0.948112,1.000000,1.000000,17,0.048176,0.361224,12,0,-0.313048,-1,1,0,0,0,0,4,0,0.999718,0.999371,0.999594,0.951455,0.998957,0.997297
473197,170191,000000170191.jpg,FRONT,3,2,17,63139.7,511.6,-1,movenet_thunder,1,0.958601,0.958601,1.000000,1.000000,17,0.044247,0.368530,12,0,-0.324283,-1,1,0,0,0,0,4,0,0.528390,0.685970,0.691581,0.626417,nan,
473197,170191,000000170191.jpg,FRONT,3,2,17,63139.7,511.6,-1,rtmpose_m,1,0.971995,0.971995,1.000000,1.000000,17,0.036388,0.378153,12,0,-0.341765,-1,1,0,0,0,0,4,0,1.154058,1.096468,0.870312,0.899003,nan,
473214,352760,000000352760.jpg,FRONT,3,2,17,32743.2,348.0,-1,blazepose_heavy,1,0.876156,0.876156,1.000000,1.000000,17,0.021864,0.580159,12,0,-0.558295,-1,1,0,0,0,0,4,0,0.999998,0.999994,0.999997,0.997342,1.000000,0.999994
473214,352760,000000352760.jpg,FRONT,3,2,17,32743.2,348.0,-1,blazepose_full,1,0.941573,0.941573,1.000000,1.000000,17,0.029546,0.573533,12,0,-0.543988,-1,1,0,0,0,0,4,0,0.999997,0.999987,0.999996,0.989732,0.999997,0.999639
473214,352760,000000352760.jpg,FRONT,3,2,17,32743.2,348.0,-1,movenet_thunder,1,0.919029,0.919029,1.000000,1.000000,17,0.017666,0.580015,12,0,-0.562349,-1,1,0,0,0,0,4,0,0.541642,0.462962,0.640736,0.642088,nan,
473214,352760,000000352760.jpg,FRONT,3,2,17,32743.2,348.0,-1,rtmpose_m,1,0.909970,0.909970,1.000000,1.000000,17,0.021623,0.583287,12,0,-0.561664,-1,1,0,0,0,0,4,0,0.930711,0.954709,0.839799,0.849745,nan,
473235,32887,000000032887.jpg,FRONT,3,2,17,23864.7,345.3,-1,blazepose_heavy,1,0.950856,0.950856,1.000000,1.000000,17,0.034022,0.390582,12,0,-0.356561,-1,1,0,0,0,0,4,0,0.999937,0.999892,0.999954,0.967746,0.999985,0.999940
473235,32887,000000032887.jpg,FRONT,3,2,17,23864.7,345.3,-1,blazepose_full,1,0.933105,0.933105,1.000000,1.000000,17,0.031913,0.392773,12,0,-0.360860,-1,1,0,0,0,0,4,0,0.999772,0.999377,0.998315,0.972381,0.997207,0.995725
473235,32887,000000032887.jpg,FRONT,3,2,17,23864.7,345.3,-1,movenet_thunder,1,0.972940,0.972940,1.000000,1.000000,17,0.027693,0.387823,12,0,-0.360130,-1,1,0,0,0,0,4,0,0.708690,0.737739,0.750545,0.646412,nan,
473235,32887,000000032887.jpg,FRONT,3,2,17,23864.7,345.3,-1,rtmpose_m,1,0.971088,0.971088,1.000000,1.000000,17,0.032813,0.393052,12,0,-0.360239,-1,1,0,0,0,0,4,0,1.092070,1.122566,0.923830,0.947144,nan,
473332,41990,000000041990.jpg,FRONT,3,1,16,23772.8,273.4,-1,blazepose_heavy,1,0.918863,0.918863,1.000000,1.000000,15,0.039183,0.493454,10,0,-0.454271,-1,1,0,0,0,0,4,0,0.999999,0.999998,0.999961,0.920607,0.999999,0.999784
473332,41990,000000041990.jpg,FRONT,3,1,16,23772.8,273.4,-1,blazepose_full,1,0.942792,0.942792,1.000000,1.000000,15,0.034377,0.491772,10,0,-0.457396,-1,1,0,0,0,0,4,0,0.999960,0.999924,0.999936,0.840705,0.999788,0.997875
473332,41990,000000041990.jpg,FRONT,3,1,16,23772.8,273.4,-1,movenet_thunder,1,0.874927,0.874927,0.933333,0.933333,15,0.044661,0.530258,10,0,-0.485597,-1,1,0,0,0,0,4,0,0.566465,0.673588,0.753758,0.610846,nan,
473332,41990,000000041990.jpg,FRONT,3,1,16,23772.8,273.4,-1,rtmpose_m,1,0.910915,0.910915,0.933333,0.933333,15,0.043464,0.521313,10,0,-0.477849,-1,1,0,0,0,0,4,0,0.942731,0.945914,0.760353,0.763049,nan,
473391,121591,000000121591.jpg,REAR,0,2,14,10113.5,163.1,1,blazepose_heavy,1,0.717064,0.717064,0.785714,0.785714,14,0.153137,0.569126,12,0,-0.415989,1,1,0,0,0,1,4,1,0.970688,0.976179,0.999726,0.551883,0.999709,0.999479
473391,121591,000000121591.jpg,REAR,0,2,14,10113.5,163.1,1,blazepose_full,1,0.770446,0.770446,0.785714,0.785714,14,0.111243,0.607266,12,0,-0.496023,1,1,0,0,0,0,4,0,0.999346,0.999484,0.999695,0.794234,0.999780,0.993936
473391,121591,000000121591.jpg,REAR,0,2,14,10113.5,163.1,1,movenet_thunder,1,0.657996,0.657996,0.642857,0.642857,14,0.300929,0.757002,12,0,-0.456073,1,1,0,0,0,0,4,0,0.129171,0.166570,0.639252,0.319541,nan,
473391,121591,000000121591.jpg,REAR,0,2,14,10113.5,163.1,1,rtmpose_m,1,0.817417,0.817417,0.857143,0.857143,14,0.109576,0.656807,12,0,-0.547231,1,1,0,0,0,0,4,0,0.335187,0.403253,0.666626,0.572697,nan,
473482,425702,000000425702.jpg,OBLIQUE,2,1,13,2578.4,129.2,1,blazepose_heavy,1,0.892179,0.892179,1.000000,1.000000,11,0.070251,0.222077,8,0,-0.151826,1,1,0,0,,0,3,0,0.999379,0.999524,0.999456,0.762470,0.999794,0.998622
473482,425702,000000425702.jpg,OBLIQUE,2,1,13,2578.4,129.2,1,blazepose_full,1,0.835716,0.835716,1.000000,1.000000,11,0.073032,0.187525,8,0,-0.114493,-1,0,1,1,,0,3,2,0.999815,0.999801,0.999435,0.886249,0.999584,0.999385
473482,425702,000000425702.jpg,OBLIQUE,2,1,13,2578.4,129.2,1,movenet_thunder,1,0.883825,0.883825,0.909091,0.909091,11,0.089197,0.212195,8,0,-0.122998,-1,0,1,0,,0,3,1,0.492692,0.482208,0.478028,0.416917,nan,
473482,425702,000000425702.jpg,OBLIQUE,2,1,13,2578.4,129.2,1,rtmpose_m,1,0.844670,0.844670,0.909091,0.909091,11,0.117867,0.126367,8,0,-0.008500,1,1,0,1,,1,3,2,0.959320,0.918766,0.774056,0.728346,nan,
473521,270474,000000270474.jpg,FRONT,3,2,15,30447.8,359.0,-1,blazepose_heavy,1,0.860154,0.860154,1.000000,1.000000,15,0.062389,0.241884,10,0,-0.179495,-1,1,0,0,0,0,4,0,0.999982,0.999974,0.999424,0.643712,0.999997,0.954956
473521,270474,000000270474.jpg,FRONT,3,2,15,30447.8,359.0,-1,blazepose_full,1,0.812510,0.812510,1.000000,1.000000,15,0.087127,0.216125,10,0,-0.128998,-1,1,0,1,0,1,4,2,0.999929,0.999895,0.999166,0.693288,0.999935,0.934912
473521,270474,000000270474.jpg,FRONT,3,2,15,30447.8,359.0,-1,movenet_thunder,1,0.955462,0.955462,1.000000,1.000000,15,0.048182,0.222475,10,0,-0.174293,-1,1,0,0,0,0,4,0,0.610775,0.432378,0.559568,0.484003,nan,
473521,270474,000000270474.jpg,FRONT,3,2,15,30447.8,359.0,-1,rtmpose_m,1,0.968678,0.968678,1.000000,1.000000,15,0.039168,0.236154,10,0,-0.196986,-1,1,0,0,0,0,4,0,1.029405,1.029670,0.817464,0.852283,nan,
473712,507015,000000507015.jpg,PROFILE,1,1,15,4363.1,142.5,-1,blazepose_heavy,1,0.940067,0.940067,1.000000,1.000000,14,0.033980,0.500017,12,0,-0.466037,-1,1,0,0,0,0,4,0,0.999992,0.999979,0.999997,0.994541,0.999997,0.999985
473712,507015,000000507015.jpg,PROFILE,1,1,15,4363.1,142.5,-1,blazepose_full,1,0.940836,0.940836,1.000000,1.000000,14,0.034862,0.498338,12,0,-0.463476,-1,1,0,0,0,0,4,0,0.999928,0.999714,0.999984,0.987080,0.999764,0.999505
473712,507015,000000507015.jpg,PROFILE,1,1,15,4363.1,142.5,-1,movenet_thunder,1,0.957595,0.957595,1.000000,1.000000,14,0.031544,0.498627,12,0,-0.467083,-1,1,0,0,0,0,4,0,0.557057,0.338188,0.638066,0.558453,nan,
473712,507015,000000507015.jpg,PROFILE,1,1,15,4363.1,142.5,-1,rtmpose_m,1,0.973679,0.973679,1.000000,1.000000,14,0.028443,0.496501,12,0,-0.468058,-1,1,0,0,0,0,4,0,0.941543,0.941075,0.795690,0.827604,nan,
473793,453166,000000453166.jpg,FRONT,3,1,14,41418.1,362.0,-1,blazepose_heavy,1,0.968811,0.968811,1.000000,1.000000,13,0.035477,0.514955,8,0,-0.479478,-1,1,0,0,0,,3,0,0.999906,0.999649,0.999941,0.731363,0.999952,0.981967
473793,453166,000000453166.jpg,FRONT,3,1,14,41418.1,362.0,-1,blazepose_full,1,0.952693,0.952693,1.000000,1.000000,13,0.029029,0.517404,8,0,-0.488375,-1,1,0,0,0,,3,0,0.999950,0.999893,0.999885,0.869647,0.999415,0.990953
473793,453166,000000453166.jpg,FRONT,3,1,14,41418.1,362.0,-1,movenet_thunder,1,0.963795,0.963795,1.000000,1.000000,13,0.041834,0.531307,8,0,-0.489472,-1,1,0,0,0,,3,0,0.709541,0.742448,0.738556,0.627687,nan,
473793,453166,000000453166.jpg,FRONT,3,1,14,41418.1,362.0,-1,rtmpose_m,1,0.983563,0.983563,1.000000,1.000000,13,0.027649,0.530391,8,0,-0.502742,-1,1,0,0,0,,3,0,1.053672,1.091791,0.803930,0.855056,nan,
473855,465129,000000465129.jpg,FRONT,3,1,14,44699.9,378.8,-1,blazepose_heavy,0,,,,,,,,,,,,,,,,,,,,,,,,
473855,465129,000000465129.jpg,FRONT,3,1,14,44699.9,378.8,-1,blazepose_full,0,,,,,,,,,,,,,,,,,,,,,,,,
473855,465129,000000465129.jpg,FRONT,3,1,14,44699.9,378.8,-1,movenet_thunder,1,0.892340,0.892340,1.000000,1.000000,14,0.044974,0.388061,10,0,-0.343086,-1,1,0,0,0,0,4,0,0.408040,0.487294,0.633678,0.457917,nan,
473855,465129,000000465129.jpg,FRONT,3,1,14,44699.9,378.8,-1,rtmpose_m,1,0.909479,0.909479,1.000000,1.000000,14,0.059494,0.392772,10,0,-0.333278,-1,1,0,0,0,0,4,0,0.804604,0.843218,0.623555,0.656978,nan,
473873,261535,000000261535.jpg,REAR,0,2,14,32072.2,432.9,1,blazepose_heavy,1,0.925041,0.925041,1.000000,1.000000,13,0.044570,0.404887,10,0,-0.360316,1,1,0,0,0,0,4,0,0.999971,0.999969,0.999996,0.983947,1.000000,0.999975
473873,261535,000000261535.jpg,REAR,0,2,14,32072.2,432.9,1,blazepose_full,1,0.921071,0.921071,1.000000,1.000000,13,0.046563,0.407663,10,0,-0.361100,1,1,0,0,0,0,4,0,0.999896,0.999863,0.999892,0.963974,0.999840,0.999311
473873,261535,000000261535.jpg,REAR,0,2,14,32072.2,432.9,1,movenet_thunder,1,0.964245,0.964245,1.000000,1.000000,13,0.037406,0.407822,10,0,-0.370415,1,1,0,0,0,0,4,0,0.061987,0.072470,0.674445,0.527907,nan,
473873,261535,000000261535.jpg,REAR,0,2,14,32072.2,432.9,1,rtmpose_m,1,0.978215,0.978215,1.000000,1.000000,13,0.033684,0.398314,10,0,-0.364630,1,1,0,0,0,0,4,0,0.484351,0.609025,0.878570,0.817631,nan,
473918,8211,000000008211.jpg,OBLIQUE,2,1,15,7140.5,150.6,-1,blazepose_heavy,1,0.940523,0.940523,1.000000,1.000000,15,0.048596,0.479255,12,0,-0.430659,-1,1,0,0,0,0,4,0,0.999860,0.999675,0.999994,0.996301,0.999965,0.999954
473918,8211,000000008211.jpg,OBLIQUE,2,1,15,7140.5,150.6,-1,blazepose_full,1,0.901192,0.901192,1.000000,1.000000,15,0.043665,0.481300,12,0,-0.437635,-1,1,0,0,0,0,4,0,0.999975,0.999938,0.999987,0.992598,0.999952,0.999789
473918,8211,000000008211.jpg,OBLIQUE,2,1,15,7140.5,150.6,-1,movenet_thunder,1,0.971367,0.971367,1.000000,1.000000,15,0.034827,0.480116,12,0,-0.445289,-1,1,0,0,0,0,4,0,0.704148,0.436437,0.615848,0.558553,nan,
473918,8211,000000008211.jpg,OBLIQUE,2,1,15,7140.5,150.6,-1,rtmpose_m,1,0.963530,0.963530,1.000000,1.000000,15,0.041442,0.480544,12,0,-0.439102,-1,1,0,0,0,0,4,0,0.960411,0.969881,0.774103,0.822774,nan,
473979,100624,000000100624.jpg,REAR,0,0,11,4376.4,133.2,1,blazepose_heavy,0,,,,,,,,,,,,,,,,,,,,,,,,
473979,100624,000000100624.jpg,REAR,0,0,11,4376.4,133.2,1,blazepose_full,0,,,,,,,,,,,,,,,,,,,,,,,,
473979,100624,000000100624.jpg,REAR,0,0,11,4376.4,133.2,1,movenet_thunder,1,0.945735,0.945735,1.000000,1.000000,11,0.041313,0.339472,10,0,-0.298159,1,1,0,0,0,0,4,0,0.122989,0.140984,0.524868,0.402792,nan,
473979,100624,000000100624.jpg,REAR,0,0,11,4376.4,133.2,1,rtmpose_m,1,0.951982,0.951982,1.000000,1.000000,11,0.036888,0.345127,10,0,-0.308239,1,1,0,0,0,0,4,0,0.538945,0.546609,0.767381,0.664118,nan,
474056,474344,000000474344.jpg,OBLIQUE,2,1,15,25995.5,318.3,-1,blazepose_heavy,1,0.962915,0.962915,1.000000,1.000000,15,0.035221,0.394930,12,0,-0.359709,-1,1,0,0,0,0,4,0,0.999823,0.999565,0.999992,0.964298,0.999970,0.999959
474056,474344,000000474344.jpg,OBLIQUE,2,1,15,25995.5,318.3,-1,blazepose_full,1,0.876165,0.876165,1.000000,1.000000,15,0.040403,0.403437,12,0,-0.363034,-1,1,0,0,0,0,4,0,0.999902,0.999820,0.999984,0.989885,0.999938,0.999149
474056,474344,000000474344.jpg,OBLIQUE,2,1,15,25995.5,318.3,-1,movenet_thunder,1,0.972789,0.972789,1.000000,1.000000,15,0.030596,0.392450,12,0,-0.361853,-1,1,0,0,0,0,4,0,0.565160,0.435622,0.637762,0.606848,nan,
474056,474344,000000474344.jpg,OBLIQUE,2,1,15,25995.5,318.3,-1,rtmpose_m,1,0.969989,0.969989,1.000000,1.000000,15,0.024996,0.397625,12,0,-0.372628,-1,1,0,0,0,0,4,0,1.142747,1.133141,0.865759,0.920250,nan,
474087,325483,000000325483.jpg,FRONT,3,1,14,34308.7,347.5,-1,blazepose_heavy,1,0.863373,0.863373,1.000000,1.000000,14,0.063800,0.219959,10,0,-0.156159,-1,1,0,0,1,0,4,1,0.999957,0.999935,0.999912,0.718065,0.999998,0.986858
474087,325483,000000325483.jpg,FRONT,3,1,14,34308.7,347.5,-1,blazepose_full,1,0.907247,0.907247,1.000000,1.000000,14,0.048689,0.245993,10,0,-0.197304,-1,1,0,0,0,0,4,0,0.993434,0.991175,0.998980,0.784363,0.996276,0.896995
474087,325483,000000325483.jpg,FRONT,3,1,14,34308.7,347.5,-1,movenet_thunder,1,0.890971,0.890971,1.000000,1.000000,14,0.066349,0.253410,10,0,-0.187061,-1,1,0,0,0,0,4,0,0.560348,0.560709,0.646872,0.453836,nan,
474087,325483,000000325483.jpg,FRONT,3,1,14,34308.7,347.5,-1,rtmpose_m,1,0.986924,0.986924,1.000000,1.000000,14,0.026969,0.262434,10,0,-0.235465,-1,1,0,0,0,0,4,0,0.962042,0.999332,0.722543,0.773442,nan,
474120,80273,000000080273.jpg,OBLIQUE,2,1,15,39257.3,373.9,-1,blazepose_heavy,1,0.782474,0.782474,0.866667,0.866667,15,0.103772,0.362697,12,0,-0.258925,-1,1,0,0,0,0,4,0,0.997581,0.996837,0.999928,0.783241,0.999654,0.999380
474120,80273,000000080273.jpg,OBLIQUE,2,1,15,39257.3,373.9,-1,blazepose_full,1,0.785580,0.785580,0.800000,0.800000,15,0.106192,0.346185,12,0,-0.239992,-1,1,0,0,0,0,4,0,0.999588,0.999243,0.999934,0.846460,0.999856,0.998214
474120,80273,000000080273.jpg,OBLIQUE,2,1,15,39257.3,373.9,-1,movenet_thunder,1,0.975501,0.975501,1.000000,1.000000,15,0.031324,0.432591,12,0,-0.401267,-1,1,0,0,0,0,4,0,0.529667,0.409443,0.738648,0.577826,nan,
474120,80273,000000080273.jpg,OBLIQUE,2,1,15,39257.3,373.9,-1,rtmpose_m,1,0.973642,0.973642,1.000000,1.000000,15,0.026676,0.437914,12,0,-0.411237,-1,1,0,0,0,0,4,0,0.858489,0.886261,0.800464,0.790795,nan,
